title,type,question,A,B,C,D,answer,image
F5 Chp 3,radio,JohorBahru_Q25,A,B,C,D,A,Johor Bahru/Picture25.png
F5 Chp 3,radio,JohorKulaiSet_Q25,A,B,C,D,B,Johor Kulai Set 1/Picture25.png
F5 Chp 3,radio,JohorKulaiSet_Q25,A,B,C,D,A,Johor Kulai Set 2/Picture25.png
F5 Chp 3,radio,JohorMuar_Q25,A,B,C,D,C,Johor Muar/Picture25.png
F5 Chp 3,radio,JohorPasirGudang_Q25,A,B,C,D,C,Johor Pasir Gudang/Picture25.png
F5 Chp 3,radio,JohorSegamatSet_Q25,A,B,C,D,D,Johor Segamat Set 1/Picture25.png
F5 Chp 3,radio,JohorSegamatSet_Q25,A,B,C,D,D,Johor Segamat Set 2/Picture25.png
F5 Chp 3,radio,Kedah_Q25,A,B,C,D,B,Kedah/Picture25.png
F5 Chp 3,radio,Melaka_Q25,A,B,C,D,A,Melaka/Picture25.png
F5 Chp 3,radio,Perak_Q25,A,B,C,D,A,Perak/Picture25.png
F5 Chp 3,radio,Perlis_Q25,A,B,C,D,D,Perlis/Picture25.png
F5 Chp 3,radio,PulauPinang_Q25,A,B,C,D,B,Pulau Pinang/Picture25.png
F5 Chp 3,radio,Sbp_Q25,A,B,C,D,C,SBP/Picture25.png
F5 Chp 3,radio,Selangor_Q25,A,B,C,D,C,Selangor/Picture25.png
F5 Chp 3,radio,Smka_Q25,A,B,C,D,B,SMKA/Picture25.png
F5 Chp 3,radio,Terengganu_Q25,A,B,C,D,D,Terengganu/Picture25.png
F5 Chp 3,radio,JohorBahru_Q26,A,B,C,D,C,Johor Bahru/Picture26.png
F5 Chp 3,radio,JohorKulaiSet_Q26,A,B,C,D,A,Johor Kulai Set 1/Picture26.png
F5 Chp 3,radio,JohorKulaiSet_Q26,A,B,C,D,D,Johor Kulai Set 2/Picture26.png
F5 Chp 3,radio,JohorMuar_Q26,A,B,C,D,A,Johor Muar/Picture26.png
F5 Chp 3,radio,JohorPasirGudang_Q26,A,B,C,D,A,Johor Pasir Gudang/Picture26.png
F5 Chp 3,radio,JohorSegamatSet_Q26,A,B,C,D,C,Johor Segamat Set 1/Picture26.png
F5 Chp 3,radio,JohorSegamatSet_Q26,A,B,C,D,A,Johor Segamat Set 2/Picture26.png
F5 Chp 3,radio,Kedah_Q26,A,B,C,D,B,Kedah/Picture26.png
F5 Chp 3,radio,Melaka_Q26,A,B,C,D,C,Melaka/Picture26.png
F5 Chp 3,radio,Perak_Q26,A,B,C,D,B,Perak/Picture26.png
F5 Chp 3,radio,Perlis_Q26,A,B,C,D,A,Perlis/Picture26.png
F5 Chp 3,radio,PulauPinang_Q26,A,B,C,D,C,Pulau Pinang/Picture26.png
F5 Chp 3,radio,Sbp_Q26,A,B,C,D,A,SBP/Picture26.png
F5 Chp 3,radio,Selangor_Q26,A,B,C,D,D,Selangor/Picture26.png
F5 Chp 3,radio,Smka_Q26,A,B,C,D,B,SMKA/Picture26.png
F5 Chp 3,radio,Terengganu_Q26,A,B,C,D,B,Terengganu/Picture26.png
