title,type,question,A,B,C,D,answer,image
F5 Chp 1,radio,JohorBahru_Q21,A,B,C,D,B,Johor Bahru/Picture21.png
F5 Chp 1,radio,JohorKulaiSet_Q21,A,B,C,D,C,Johor Kulai Set 1/Picture21.png
F5 Chp 1,radio,JohorKulaiSet_Q21,A,B,C,D,A,Johor Kulai Set 2/Picture21.png
F5 Chp 1,radio,JohorMuar_Q21,A,B,C,D,A,Johor Muar/Picture21.png
F5 Chp 1,radio,JohorPasirGudang_Q21,A,B,C,D,A,Johor Pasir Gudang/Picture21.png
F5 Chp 1,radio,JohorSegamatSet_Q21,A,B,C,D,C,Johor Segamat Set 1/Picture21.png
F5 Chp 1,radio,JohorSegamatSet_Q21,A,B,C,D,D,Johor Segamat Set 2/Picture21.png
F5 Chp 1,radio,Kedah_Q21,A,B,C,D,C,Kedah/Picture21.png
F5 Chp 1,radio,Melaka_Q21,A,B,C,D,C,Melaka/Picture21.png
F5 Chp 1,radio,Perak_Q21,A,B,C,D,C,Perak/Picture21.png
F5 Chp 1,radio,Perlis_Q21,A,B,C,D,A,Perlis/Picture21.png
F5 Chp 1,radio,PulauPinang_Q21,A,B,C,D,B,Pulau Pinang/Picture21.png
F5 Chp 1,radio,Sbp_Q21,A,B,C,D,C,SBP/Picture21.png
F5 Chp 1,radio,Selangor_Q21,A,B,C,D,B,Selangor/Picture21.png
F5 Chp 1,radio,Smka_Q21,A,B,C,D,C,SMKA/Picture21.png
F5 Chp 1,radio,Terengganu_Q21,A,B,C,D,A,Terengganu/Picture21.png
F5 Chp 1,radio,JohorBahru_Q22,A,B,C,D,C,Johor Bahru/Picture22.png
F5 Chp 1,radio,JohorKulaiSet_Q22,A,B,C,D,A,Johor Kulai Set 1/Picture22.png
F5 Chp 1,radio,JohorKulaiSet_Q22,A,B,C,D,C,Johor Kulai Set 2/Picture22.png
F5 Chp 1,radio,JohorMuar_Q22,A,B,C,D,C,Johor Muar/Picture22.png
F5 Chp 1,radio,JohorPasirGudang_Q22,A,B,C,D,D,Johor Pasir Gudang/Picture22.png
F5 Chp 1,radio,JohorSegamatSet_Q22,A,B,C,D,D,Johor Segamat Set 1/Picture22.png
F5 Chp 1,radio,JohorSegamatSet_Q22,A,B,C,D,A,Johor Segamat Set 2/Picture22.png
F5 Chp 1,radio,Kedah_Q22,A,B,C,D,A,Kedah/Picture22.png
F5 Chp 1,radio,Melaka_Q22,A,B,C,D,A,Melaka/Picture22.png
F5 Chp 1,radio,Perak_Q22,A,B,C,D,A,Perak/Picture22.png
F5 Chp 1,radio,Perlis_Q22,A,B,C,D,C,Perlis/Picture22.png
F5 Chp 1,radio,PulauPinang_Q22,A,B,C,D,C,Pulau Pinang/Picture22.png
F5 Chp 1,radio,Sbp_Q22,A,B,C,D,A,SBP/Picture22.png
F5 Chp 1,radio,Selangor_Q22,A,B,C,D,A,Selangor/Picture22.png
F5 Chp 1,radio,Smka_Q22,A,B,C,D,A,SMKA/Picture22.png
F5 Chp 1,radio,Terengganu_Q22,A,B,C,D,C,Terengganu/Picture22.png
