title,type,question,A,B,C,D,answer,image
F4 Chp 1,radio,JohorBahru_Q01,A,B,C,D,D,Johor Bahru/Picture1.png
F4 Chp 1,radio,JohorKulaiSet_Q01,A,B,C,D,C,Johor Kulai Set 1/Picture1.png
F4 Chp 1,radio,JohorKulaiSet_Q01,A,B,C,D,B,Johor Kulai Set 2/Picture1.png
F4 Chp 1,radio,JohorMuar_Q01,A,B,C,D,A,Johor Muar/Picture1.png
F4 Chp 1,radio,JohorPasirGudang_Q01,A,B,C,D,C,Johor Pasir Gudang/Picture1.png
F4 Chp 1,radio,JohorSegamatSet_Q01,A,B,C,D,A,Johor Segamat Set 1/Picture1.png
F4 Chp 1,radio,JohorSegamatSet_Q01,A,B,C,D,C,Johor Segamat Set 2/Picture1.png
F4 Chp 1,radio,Kedah_Q01,A,B,C,D,B,Kedah/Picture1.png
F4 Chp 1,radio,Melaka_Q01,A,B,C,D,A,Melaka/Picture1.png
F4 Chp 1,radio,Perak_Q01,A,B,C,D,B,Perak/Picture1.png
F4 Chp 1,radio,Perlis_Q01,A,B,C,D,C,Perlis/Picture1.png
F4 Chp 1,radio,PulauPinang_Q01,A,B,C,D,D,Pulau Pinang/Picture1.png
F4 Chp 1,radio,Sbp_Q01,A,B,C,D,D,SBP/Picture1.png
F4 Chp 1,radio,Selangor_Q01,A,B,C,D,B,Selangor/Picture1.png
F4 Chp 1,radio,Smka_Q01,A,B,C,D,C,SMKA/Picture1.png
F4 Chp 1,radio,Terengganu_Q01,A,B,C,D,C,Terengganu/Picture1.png
F4 Chp 1,radio,JohorBahru_Q02,A,B,C,D,A,Johor Bahru/Picture2.png
F4 Chp 1,radio,JohorKulaiSet_Q02,A,B,C,D,A,Johor Kulai Set 1/Picture2.png
F4 Chp 1,radio,JohorKulaiSet_Q02,A,B,C,D,A,Johor Kulai Set 2/Picture2.png
F4 Chp 1,radio,JohorMuar_Q02,A,B,C,D,B,Johor Muar/Picture2.png
F4 Chp 1,radio,JohorPasirGudang_Q02,A,B,C,D,B,Johor Pasir Gudang/Picture2.png
F4 Chp 1,radio,JohorSegamatSet_Q02,A,B,C,D,D,Johor Segamat Set 1/Picture2.png
F4 Chp 1,radio,JohorSegamatSet_Q02,A,B,C,D,A,Johor Segamat Set 2/Picture2.png
F4 Chp 1,radio,Kedah_Q02,A,B,C,D,C,Kedah/Picture2.png
F4 Chp 1,radio,Melaka_Q02,A,B,C,D,A,Melaka/Picture2.png
F4 Chp 1,radio,Perak_Q02,A,B,C,D,A,Perak/Picture2.png
F4 Chp 1,radio,Perlis_Q02,A,B,C,D,C,Perlis/Picture2.png
F4 Chp 1,radio,PulauPinang_Q02,A,B,C,D,A,Pulau Pinang/Picture2.png
F4 Chp 1,radio,Sbp_Q02,A,B,C,D,B,SBP/Picture2.png
F4 Chp 1,radio,Selangor_Q02,A,B,C,D,A,Selangor/Picture2.png
F4 Chp 1,radio,Smka_Q02,A,B,C,D,D,SMKA/Picture2.png
F4 Chp 1,radio,Terengganu_Q02,A,B,C,D,B,Terengganu/Picture2.png
F4 Chp 1,radio,Melaka_Q03,A,B,C,D,C,Melaka/Picture3.png
